city,state,for_sale_last_modified,sold_last_modified
Evanston,IL,2/5/2021 11:34,2019-01-01 00:00:00
Bolingbrook,IL,2/5/2021 11:34,2019-01-01 00:00:00
Schaumburg,IL,2/5/2021 11:34,2019-01-01 00:00:00
Decatur,IL,2/5/2021 11:34,2019-01-01 00:00:00
Palatine,IL,2/5/2021 11:34,2019-01-01 00:00:00
Skokie,IL,2/5/2021 11:34,2019-01-01 00:00:00
Orland Park,IL,2/5/2021 11:34,2019-01-01 00:00:00
Des Plaines,IL,2/5/2021 11:34,2019-01-01 00:00:00
Tinley Park,IL,2/5/2021 11:34,2019-01-01 00:00:00
Oak Lawn,IL,2/5/2021 11:34,2019-01-01 00:00:00
Berwyn,IL,2/5/2021 11:34,2019-01-01 00:00:00
Normal,IL,2/5/2021 11:34,2019-01-01 00:00:00
Mount Prospect,IL,2/5/2021 11:34,2019-01-01 00:00:00
Wheaton,IL,2/5/2021 11:34,2019-01-01 00:00:00
Oak Park,IL,2/5/2021 11:34,2019-01-01 00:00:00
Hoffman Estates,IL,2/5/2021 11:34,2019-01-01 00:00:00
Indianapolis,IN,2/5/2021 11:34,2019-01-01 00:00:00
Fort Wayne,IN,2/5/2021 11:34,2019-01-01 00:00:00
Evansville,IN,2/5/2021 11:34,2019-01-01 00:00:00
South Bend,IN,2/5/2021 11:34,2019-01-01 00:00:00
Carmel,IN,2/5/2021 11:34,2019-01-01 00:00:00
Fishers,IN,2/5/2021 11:34,2019-01-01 00:00:00
Bloomington,IN,2/5/2021 11:34,2019-01-01 00:00:00
Hammond,IN,2/5/2021 11:34,2019-01-01 00:00:00
Gary,IN,2/5/2021 11:34,2019-01-01 00:00:00
Lafayette,IN,2/5/2021 11:34,2019-01-01 00:00:00
Muncie,IN,2/5/2021 11:34,2019-01-01 00:00:00
Noblesville,IN,2/5/2021 11:34,2019-01-01 00:00:00
Terre Haute,IN,2/5/2021 11:34,2019-01-01 00:00:00
Kokomo,IN,2/5/2021 11:34,2019-01-01 00:00:00
Greenwood,IN,2/5/2021 11:34,2019-01-01 00:00:00
Anderson,IN,2/5/2021 11:34,2019-01-01 00:00:00
Elkhart,IN,2/5/2021 11:34,2019-01-01 00:00:00
Mishawaka,IN,3/5/2021 14:54,2019-01-01 00:00:00
Lawrence,IN,3/5/2021 14:54,2019-01-01 00:00:00
West Lafayette,IN,3/5/2021 14:54,2019-01-01 00:00:00
Columbus,IN,3/5/2021 14:54,2019-01-01 00:00:00
Jeffersonville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Westfield,IN,3/5/2021 14:54,2019-01-01 00:00:00
Portage,IN,3/5/2021 14:54,2019-01-01 00:00:00
New Albany,IN,3/5/2021 14:54,2019-01-01 00:00:00
Richmond,IN,3/5/2021 14:54,2019-01-01 00:00:00
Merrillville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Goshen,IN,3/5/2021 14:54,2019-01-01 00:00:00
Valparaiso,IN,3/5/2021 14:54,2019-01-01 00:00:00
Plainfield,IN,3/5/2021 14:54,2019-01-01 00:00:00
Michigan City,IN,3/5/2021 14:54,2019-01-01 00:00:00
Granger,IN,3/5/2021 14:54,2019-01-01 00:00:00
Crown Point,IN,3/5/2021 14:54,2019-01-01 00:00:00
Schererville,IN,3/5/2021 14:54,2019-01-01 00:00:00
East Chicago,IN,3/5/2021 14:54,2019-01-01 00:00:00
Hobart,IN,3/5/2021 14:54,2019-01-01 00:00:00
Marion,IN,3/5/2021 14:54,2019-01-01 00:00:00
Zionsville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Brownsburg,IN,3/5/2021 14:54,2019-01-01 00:00:00
Franklin,IN,3/5/2021 14:54,2019-01-01 00:00:00
Munster,IN,3/5/2021 14:54,2019-01-01 00:00:00
Highland,IN,3/5/2021 14:54,2019-01-01 00:00:00
Greenfield,IN,3/5/2021 14:54,2019-01-01 00:00:00
La Porte,IN,3/5/2021 14:54,2019-01-01 00:00:00
Clarksville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Seymour,IN,3/5/2021 14:54,2019-01-01 00:00:00
Shelbyville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Logansport,IN,3/5/2021 14:54,2019-01-01 00:00:00
Avon,IN,3/5/2021 14:54,2019-01-01 00:00:00
St. John,IN,3/5/2021 14:54,2019-01-01 00:00:00
Vincennes,IN,3/5/2021 14:54,2019-01-01 00:00:00
New Castle,IN,3/5/2021 14:54,2019-01-01 00:00:00
Huntington,IN,3/5/2021 14:54,2019-01-01 00:00:00
New Haven,IN,3/5/2021 14:54,2019-01-01 00:00:00
Griffith,IN,3/5/2021 14:54,2019-01-01 00:00:00
Crawfordsville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Dyer,IN,3/5/2021 14:54,2019-01-01 00:00:00
Lebanon,IN,3/5/2021 14:54,2019-01-01 00:00:00
Jasper,IN,3/5/2021 14:54,2019-01-01 00:00:00
Frankfort,IN,3/5/2021 14:54,2019-01-01 00:00:00
Warsaw,IN,3/5/2021 14:54,2019-01-01 00:00:00
Beech Grove,IN,3/5/2021 14:54,2019-01-01 00:00:00
Chesterton,IN,3/5/2021 14:54,2019-01-01 00:00:00
Bedford,IN,3/5/2021 14:54,2019-01-01 00:00:00
Connersville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Auburn,IN,3/5/2021 14:54,2019-01-01 00:00:00
Cedar Lake,IN,3/5/2021 14:54,2019-01-01 00:00:00
Washington,IN,3/5/2021 14:54,2019-01-01 00:00:00
Speedway,IN,3/5/2021 14:54,2019-01-01 00:00:00
Lake Station,IN,3/5/2021 14:54,2019-01-01 00:00:00
Madison,IN,3/5/2021 14:54,2019-01-01 00:00:00
Martinsville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Peru,IN,3/5/2021 14:54,2019-01-01 00:00:00
Greensburg,IN,3/5/2021 14:54,2019-01-01 00:00:00
Yorktown,IN,3/5/2021 14:54,2019-01-01 00:00:00
Greencastle,IN,3/5/2021 14:54,2019-01-01 00:00:00
Wabash,IN,3/5/2021 14:54,2019-01-01 00:00:00
Plymouth,IN,3/5/2021 14:54,2019-01-01 00:00:00
Danville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Bluffton,IN,3/5/2021 14:54,2019-01-01 00:00:00
Decatur,IN,3/5/2021 14:54,2019-01-01 00:00:00
Mooresville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Lowell,IN,3/5/2021 14:54,2019-01-01 00:00:00
Kendallville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Columbia City,IN,3/5/2021 14:54,2019-01-01 00:00:00
Sellersburg,IN,3/5/2021 14:54,2019-01-01 00:00:00
Princeton,IN,3/5/2021 14:54,2019-01-01 00:00:00
Angola,IN,3/5/2021 14:54,2019-01-01 00:00:00
Elwood,IN,3/5/2021 14:54,2019-01-01 00:00:00
Brazil,IN,3/5/2021 14:54,2019-01-01 00:00:00
Whitestown,IN,3/5/2021 14:54,2019-01-01 00:00:00
Charlestown,IN,3/5/2021 14:54,2019-01-01 00:00:00
Tell City,IN,3/5/2021 14:54,2019-01-01 00:00:00
Bargersville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Nappanee,IN,3/5/2021 14:54,2019-01-01 00:00:00
McCordsville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Lakes of the Four Seasons,IN,3/5/2021 14:54,2019-01-01 00:00:00
Huntertown,IN,3/5/2021 14:54,2019-01-01 00:00:00
North Vernon,IN,3/5/2021 14:54,2019-01-01 00:00:00
Scottsburg,IN,3/5/2021 14:54,2019-01-01 00:00:00
Dunlap,IN,3/5/2021 14:54,2019-01-01 00:00:00
Garrett,IN,3/5/2021 14:54,2019-01-01 00:00:00
Batesville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Ellettsville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Mount Vernon,IN,3/5/2021 14:54,2019-01-01 00:00:00
Huntingburg,IN,3/5/2021 14:54,2019-01-01 00:00:00
Rensselaer,IN,3/5/2021 14:54,2019-01-01 00:00:00
Boonville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Salem,IN,3/5/2021 14:54,2019-01-01 00:00:00
New Whiteland,IN,3/5/2021 14:54,2019-01-01 00:00:00
Rushville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Rochester,IN,3/5/2021 14:54,2019-01-01 00:00:00
Portland,IN,3/5/2021 14:54,2019-01-01 00:00:00
Westville,IN,3/5/2021 14:54,2019-01-01 00:00:00
Hartford City,IN,3/5/2021 14:54,2019-01-01 00:00:00
Bright,IN,3/5/2021 14:54,2019-01-01 00:00:00
Gas City,IN,3/5/2021 14:54,2019-01-01 00:00:00
Cumberland,IN,3/5/2021 14:54,2019-01-01 00:00:00
North Manchester,IN,3/5/2021 14:54,2019-01-01 00:00:00
Winfield,IN,3/5/2021 14:54,2019-01-01 00:00:00
Hidden Valley,IN,3/5/2021 14:54,2019-01-01 00:00:00
Simonton Lake,IN,3/5/2021 14:54,2019-01-01 00:00:00
Monticello,IN,3/5/2021 14:54,2019-01-01 00:00:00
Linton,IN,3/5/2021 14:54,2019-01-01 00:00:00
South Haven,IN,3/5/2021 14:54,2019-01-01 00:00:00
Witchita,KS,1/20/2021 7:12,2019-01-01 00:00:00
Overland Park,KS,1/20/2021 7:12,2019-01-01 00:00:00
Kansas City,KS,1/20/2021 7:12,2019-01-01 00:00:00
Olathe,KS,1/20/2021 7:12,2019-01-01 00:00:00
Topeka,KS,1/20/2021 7:12,2019-01-01 00:00:00
Lawrence,KS,1/20/2021 7:12,2019-01-01 00:00:00
Shawnee,KS,1/20/2021 7:12,2019-01-01 00:00:00
Manhattan,KS,1/20/2021 7:12,2019-01-01 00:00:00
Lenexa,KS,1/20/2021 7:12,2019-01-01 00:00:00
Salina,KS,3/5/2021 14:54,2019-01-01 00:00:00
Hutchinson,KS,3/5/2021 14:54,2019-01-01 00:00:00
Leavenworth,KS,3/5/2021 14:54,2019-01-01 00:00:00
Leawood,KS,3/5/2021 14:54,2019-01-01 00:00:00
Dodge City,KS,3/5/2021 14:54,2019-01-01 00:00:00
Garden City,KS,3/5/2021 14:54,2019-01-01 00:00:00
Emporia,KS,3/5/2021 14:54,2019-01-01 00:00:00
Derby,KS,3/5/2021 14:54,2019-01-01 00:00:00
Junction City,KS,3/5/2021 14:54,2019-01-01 00:00:00
Prairie Village,KS,3/5/2021 14:54,2019-01-01 00:00:00
Gardner,KS,3/5/2021 14:54,2019-01-01 00:00:00
Hays,KS,3/5/2021 14:54,2019-01-01 00:00:00
Pittsburg,KS,3/5/2021 14:54,2019-01-01 00:00:00
Liberal,KS,3/5/2021 14:54,2019-01-01 00:00:00
Newton,KS,3/5/2021 14:54,2019-01-01 00:00:00
Great Bend,KS,3/5/2021 14:54,2019-01-01 00:00:00
Andover,KS,3/5/2021 14:54,2019-01-01 00:00:00
McPherson,KS,3/5/2021 14:54,2019-01-01 00:00:00
El Dorado,KS,3/5/2021 14:54,2019-01-01 00:00:00
Ottawa,KS,3/5/2021 14:54,2019-01-01 00:00:00
Winfield,KS,3/5/2021 14:54,2019-01-01 00:00:00
Lansing,KS,3/5/2021 14:54,2019-01-01 00:00:00
Arkansas City,KS,3/5/2021 14:54,2019-01-01 00:00:00
Merriam,KS,3/5/2021 14:54,2019-01-01 00:00:00
Haysville,KS,3/5/2021 14:54,2019-01-01 00:00:00
Atchison,KS,3/5/2021 14:54,2019-01-01 00:00:00
Parsons,KS,3/5/2021 14:54,2019-01-01 00:00:00
Mission,KS,3/5/2021 14:54,2019-01-01 00:00:00
Coffeyville,KS,3/5/2021 14:54,2019-01-01 00:00:00
Augusta,KS,3/5/2021 14:54,2019-01-01 00:00:00
Chanute,KS,3/5/2021 14:54,2019-01-01 00:00:00
Independence,KS,3/5/2021 14:54,2019-01-01 00:00:00
Park City,KS,3/5/2021 14:54,2019-01-01 00:00:00
Bel Aire,KS,3/5/2021 14:54,2019-01-01 00:00:00
Wellington,KS,3/5/2021 14:54,2019-01-01 00:00:00
Bonner Springs,KS,3/5/2021 14:54,2019-01-01 00:00:00
Fort Scott,KS,3/5/2021 14:54,2019-01-01 00:00:00
Valley Center,KS,3/5/2021 14:54,2019-01-01 00:00:00
Roeland Park,KS,3/5/2021 14:54,2019-01-01 00:00:00
Pratt,KS,3/5/2021 14:54,2019-01-01 00:00:00
Spring Hill,KS,3/5/2021 14:54,2019-01-01 00:00:00
Eudora,KS,3/5/2021 14:54,2019-01-01 00:00:00
Abilene,KS,3/5/2021 14:54,2019-01-01 00:00:00
De Soto,KS,3/5/2021 14:54,2019-01-01 00:00:00
Mulvane,KS,3/5/2021 14:54,2019-01-01 00:00:00
Basehor,KS,3/5/2021 14:54,2019-01-01 00:00:00
Ulysses,KS,3/5/2021 14:54,2019-01-01 00:00:00
Paola,KS,3/5/2021 14:54,2019-01-01 00:00:00
Colby,KS,3/5/2021 14:54,2019-01-01 00:00:00
Tonganoxie,KS,3/5/2021 14:54,2019-01-01 00:00:00
Iola,KS,3/5/2021 14:54,2019-01-01 00:00:00
Concordia,KS,3/5/2021 14:54,2019-01-01 00:00:00
Louisville,KY,2/5/2021 11:34,2019-01-01 00:00:00
Lexington,KY,2/5/2021 11:34,2019-01-01 00:00:00
Bowling Green,KY,2/5/2021 11:34,2019-01-01 00:00:00
Owensboro,KY,2/5/2021 11:34,2019-01-01 00:00:00
Covington,KY,3/5/2021 14:16,2019-01-01 00:00:00
Richmond,KY,3/5/2021 14:16,2019-01-01 00:00:00
Georgetown,KY,3/5/2021 14:16,2019-01-01 00:00:00
Florence,KY,3/5/2021 14:16,2019-01-01 00:00:00
Hopkinsville,KY,3/5/2021 14:16,2019-01-01 00:00:00
Nicholasville,KY,3/5/2021 14:16,2019-01-01 00:00:00
Elizabethtown,KY,3/5/2021 14:16,2019-01-01 00:00:00
Henderson,KY,3/5/2021 14:16,2019-01-01 00:00:00
Jeffersontown,KY,3/5/2021 14:16,2019-01-01 00:00:00
Independence,KY,3/5/2021 14:16,2019-01-01 00:00:00
Frankfort,KY,3/5/2021 14:16,2019-01-01 00:00:00
Paducah,KY,3/5/2021 14:16,2019-01-01 00:00:00
Radcliff,KY,3/5/2021 14:16,2019-01-01 00:00:00
Ashland,KY,3/5/2021 14:16,2019-01-01 00:00:00
Murray,KY,3/5/2021 14:16,2019-01-01 00:00:00
Erlanger,KY,3/5/2021 14:16,2019-01-01 00:00:00
Madisonville,KY,3/5/2021 14:16,2019-01-01 00:00:00
Winchester,KY,3/5/2021 14:16,2019-01-01 00:00:00
St. Matthews,KY,3/5/2021 14:16,2019-01-01 00:00:00
Burlington,KY,3/5/2021 14:16,2019-01-01 00:00:00
Danville,KY,3/5/2021 14:16,2019-01-01 00:00:00
Fort Thomas,KY,3/5/2021 14:16,2019-01-01 00:00:00
Shelbyville,KY,3/5/2021 14:16,2019-01-01 00:00:00
Shively,KY,3/5/2021 14:16,2019-01-01 00:00:00
Berea,KY,3/5/2021 14:16,2019-01-01 00:00:00
Newport,KY,3/5/2021 14:16,2019-01-01 00:00:00
Mount Washington,KY,3/5/2021 14:16,2019-01-01 00:00:00
Glasgow,KY,3/5/2021 14:16,2019-01-01 00:00:00
Bardstown,KY,3/5/2021 14:35,2019-01-01 00:00:00
Shepherdsville,KY,3/5/2021 14:35,2019-01-01 00:00:00
Somerset,KY,3/5/2021 14:35,2019-01-01 00:00:00
Lyndon,KY,3/5/2021 14:35,2019-01-01 00:00:00
Campbellsville,KY,3/5/2021 14:35,2019-01-01 00:00:00
Lawrenceburg,KY,3/5/2021 14:35,2019-01-01 00:00:00
Mayfield,KY,3/5/2021 14:35,2019-01-01 00:00:00
Paris,KY,3/5/2021 14:35,2019-01-01 00:00:00
Alexandria,KY,3/5/2021 14:35,2019-01-01 00:00:00
Middlesborough,KY,3/5/2021 14:35,2019-01-01 00:00:00
Francisville,KY,3/5/2021 14:35,2019-01-01 00:00:00
Versailles,KY,3/5/2021 14:35,2019-01-01 00:00:00
Hillview,KY,3/5/2021 14:35,2019-01-01 00:00:00
Oakbrook,KY,3/5/2021 14:35,2019-01-01 00:00:00
La Grange,KY,3/5/2021 14:35,2019-01-01 00:00:00
Franklin,KY,3/5/2021 14:35,2019-01-01 00:00:00
Maysville,KY,3/5/2021 14:35,2019-01-01 00:00:00
Edgewood,KY,3/5/2021 14:35,2019-01-01 00:00:00
Elsmere,KY,3/5/2021 14:40,2019-01-01 00:00:00
Harrodsburg,KY,3/5/2021 14:40,2019-01-01 00:00:00
Fort Mitchell,KY,3/5/2021 14:40,2019-01-01 00:00:00
London,KY,3/5/2021 14:41,2019-01-01 00:00:00
Middletown,KY,3/5/2021 14:41,2019-01-01 00:00:00
Morehead,KY,3/5/2021 14:41,2019-01-01 00:00:00
Villa Hills,KY,3/5/2021 14:41,2019-01-01 00:00:00
Oak Grove,KY,3/5/2021 14:41,2019-01-01 00:00:00
Corbin,KY,3/5/2021 14:41,2019-01-01 00:00:00
Mount Sterling,KY,3/5/2021 14:41,2019-01-01 00:00:00
Flatwoods,KY,3/5/2021 14:41,2019-01-01 00:00:00
Highland Heights,KY,3/5/2021 14:41,2019-01-01 00:00:00
Russellville,KY,3/5/2021 14:41,2019-01-01 00:00:00
Pikeville,KY,3/5/2021 14:41,2019-01-01 00:00:00
Leitchfield,KY,3/5/2021 14:41,2019-01-01 00:00:00
Taylor Mill,KY,3/5/2021 14:41,2019-01-01 00:00:00
Hebron,KY,3/5/2021 14:41,2019-01-01 00:00:00
Cold Spring,KY,3/5/2021 14:41,2019-01-01 00:00:00
Wilmore,KY,3/5/2021 14:41,2019-01-01 00:00:00
Cynthiana,KY,3/5/2021 14:41,2019-01-01 00:00:00
Princeton,KY,3/5/2021 14:41,2019-01-01 00:00:00
Vine Grove,KY,3/5/2021 14:41,2019-01-01 00:00:00
Monticello,KY,3/5/2021 14:41,2019-01-01 00:00:00
Union,KY,3/5/2021 14:41,2019-01-01 00:00:00
Central City,KY,3/5/2021 14:41,2019-01-01 00:00:00
Bellevue,KY,3/5/2021 14:41,2019-01-01 00:00:00
Fort Wright,KY,3/5/2021 14:41,2019-01-01 00:00:00
Douglass Hills,KY,3/5/2021 14:41,2019-01-01 00:00:00
Lebanon,KY,3/5/2021 14:41,2019-01-01 00:00:00
Buckner,KY,3/5/2021 14:41,2019-01-01 00:00:00
Dayton,KY,3/5/2021 14:41,2019-01-01 00:00:00
Williamsburg,KY,3/5/2021 14:41,2019-01-01 00:00:00
Hendron,KY,3/5/2021 14:41,2019-01-01 00:00:00
Massac,KY,3/5/2021 14:41,2019-01-01 00:00:00
Hazard,KY,3/5/2021 14:41,2019-01-01 00:00:00
New Orleans,LA,2/5/2021 11:34,2019-01-01 00:00:00
Baton Rouge,LA,2/5/2021 11:34,2019-01-01 00:00:00
Shreveport,LA,2/5/2021 11:34,2019-01-01 00:00:00
Metairie,LA,2/5/2021 11:34,2019-01-01 00:00:00
Lafayette,LA,2/5/2021 11:34,2019-01-01 00:00:00
Lake Charles,LA,2/5/2021 11:34,2019-01-01 00:00:00
Bossier City,LA,2/5/2021 11:34,2019-01-01 00:00:00
Kenner,LA,2/5/2021 11:34,2019-01-01 00:00:00
Monroe,LA,3/5/2021 14:54,2019-01-01 00:00:00
Alexandria,LA,3/5/2021 14:54,2019-01-01 00:00:00
Houma,LA,3/5/2021 14:54,2019-01-01 00:00:00
Prairieville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Marrero,LA,3/5/2021 14:54,2019-01-01 00:00:00
New Iberia,LA,3/5/2021 14:54,2019-01-01 00:00:00
Laplace,LA,3/5/2021 14:54,2019-01-01 00:00:00
Central,LA,3/5/2021 14:54,2019-01-01 00:00:00
Slidell,LA,3/5/2021 14:54,2019-01-01 00:00:00
Terrytown,LA,3/5/2021 14:54,2019-01-01 00:00:00
Chalmette,LA,3/5/2021 14:54,2019-01-01 00:00:00
Ruston,LA,3/5/2021 14:54,2019-01-01 00:00:00
Harvey,LA,3/5/2021 14:54,2019-01-01 00:00:00
Hammond,LA,3/5/2021 14:54,2019-01-01 00:00:00
Shenandoah,LA,3/5/2021 14:54,2019-01-01 00:00:00
Sulphur,LA,3/5/2021 14:54,2019-01-01 00:00:00
Bayou Cane,LA,3/5/2021 14:54,2019-01-01 00:00:00
Estelle,LA,3/5/2021 14:54,2019-01-01 00:00:00
Natchitoches,LA,3/5/2021 14:54,2019-01-01 00:00:00
Gretna,LA,3/5/2021 14:54,2019-01-01 00:00:00
Zachary,LA,3/5/2021 14:54,2019-01-01 00:00:00
Opelousas,LA,3/5/2021 14:54,2019-01-01 00:00:00
Thibodaux,LA,3/5/2021 14:54,2019-01-01 00:00:00
Pineville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Luling,LA,3/5/2021 14:54,2019-01-01 00:00:00
Belle Chasse,LA,3/5/2021 14:54,2019-01-01 00:00:00
Baker,LA,3/5/2021 14:54,2019-01-01 00:00:00
Youngsville,LA,3/5/2021 14:54,2019-01-01 00:00:00
River Ridge,LA,3/5/2021 14:54,2019-01-01 00:00:00
Crowley,LA,3/5/2021 14:54,2019-01-01 00:00:00
West Monroe,LA,3/5/2021 14:54,2019-01-01 00:00:00
Mandeville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Minden,LA,3/5/2021 14:54,2019-01-01 00:00:00
Abbeville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Broussard,LA,3/5/2021 14:54,2019-01-01 00:00:00
Bogalusa,LA,3/5/2021 14:54,2019-01-01 00:00:00
Claiborne,LA,3/5/2021 14:54,2019-01-01 00:00:00
Bayou Blue,LA,3/5/2021 14:54,2019-01-01 00:00:00
Destrehan,LA,3/5/2021 14:54,2019-01-01 00:00:00
Gardere,LA,3/5/2021 14:54,2019-01-01 00:00:00
Morgan City,LA,3/5/2021 14:54,2019-01-01 00:00:00
Moss Bluff,LA,3/5/2021 14:54,2019-01-01 00:00:00
DeRidder,LA,3/5/2021 14:54,2019-01-01 00:00:00
Gonzales,LA,3/5/2021 14:54,2019-01-01 00:00:00
Raceland,LA,3/5/2021 14:54,2019-01-01 00:00:00
Jefferson,LA,3/5/2021 14:54,2019-01-01 00:00:00
Covington,LA,3/5/2021 14:54,2019-01-01 00:00:00
Bastrop,LA,3/5/2021 14:54,2019-01-01 00:00:00
Woodmere,LA,3/5/2021 14:54,2019-01-01 00:00:00
Eunice,LA,3/5/2021 14:54,2019-01-01 00:00:00
Waggaman,LA,3/5/2021 14:54,2019-01-01 00:00:00
Jennings,LA,3/5/2021 14:54,2019-01-01 00:00:00
Timberlane,LA,3/5/2021 14:54,2019-01-01 00:00:00
Denham Springs,LA,3/5/2021 14:54,2019-01-01 00:00:00
Harahan,LA,3/5/2021 14:54,2019-01-01 00:00:00
Carencro,LA,3/5/2021 14:54,2019-01-01 00:00:00
Lacombe,LA,3/5/2021 14:54,2019-01-01 00:00:00
Merrydale,LA,3/5/2021 14:54,2019-01-01 00:00:00
Scott,LA,3/5/2021 14:54,2019-01-01 00:00:00
Reserve,LA,3/5/2021 14:54,2019-01-01 00:00:00
Westwego,LA,3/5/2021 14:54,2019-01-01 00:00:00
Prien,LA,3/5/2021 14:54,2019-01-01 00:00:00
Oak Hills Place,LA,3/5/2021 14:54,2019-01-01 00:00:00
Breaux Bridge,LA,3/5/2021 14:54,2019-01-01 00:00:00
Donaldsonville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Rayne,LA,3/5/2021 14:54,2019-01-01 00:00:00
Old Jefferson,LA,3/5/2021 14:54,2019-01-01 00:00:00
Oakdale,LA,3/5/2021 14:54,2019-01-01 00:00:00
Eden Isle,LA,3/5/2021 14:54,2019-01-01 00:00:00
St. Rose,LA,3/5/2021 14:54,2019-01-01 00:00:00
Red Chute,LA,3/5/2021 14:54,2019-01-01 00:00:00
Village St. George,LA,3/5/2021 14:54,2019-01-01 00:00:00
St. Gabriel,LA,3/5/2021 14:54,2019-01-01 00:00:00
Ponchatoula,LA,3/5/2021 14:54,2019-01-01 00:00:00
Ville Platte,LA,3/5/2021 14:54,2019-01-01 00:00:00
Larose,LA,3/5/2021 14:54,2019-01-01 00:00:00
Meraux,LA,3/5/2021 14:54,2019-01-01 00:00:00
Galliano,LA,3/5/2021 14:54,2019-01-01 00:00:00
Franklin,LA,3/5/2021 14:54,2019-01-01 00:00:00
Tallulah,LA,3/5/2021 14:54,2019-01-01 00:00:00
Plaquemine,LA,3/5/2021 14:54,2019-01-01 00:00:00
Bridge City,LA,3/5/2021 14:54,2019-01-01 00:00:00
Schriever,LA,3/5/2021 14:54,2019-01-01 00:00:00
Walker,LA,3/5/2021 14:54,2019-01-01 00:00:00
Cut Off,LA,3/5/2021 14:54,2019-01-01 00:00:00
Inniswold,LA,3/5/2021 14:54,2019-01-01 00:00:00
Patterson,LA,3/5/2021 14:54,2019-01-01 00:00:00
St. Martinville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Gray,LA,3/5/2021 14:54,2019-01-01 00:00:00
Leesville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Brownfields,LA,3/5/2021 14:54,2019-01-01 00:00:00
Violet,LA,3/5/2021 14:54,2019-01-01 00:00:00
Elmwood,LA,3/5/2021 14:54,2019-01-01 00:00:00
Marksville,LA,3/5/2021 14:54,2019-01-01 00:00:00
Jeanerette,LA,3/5/2021 14:54,2019-01-01 00:00:00
Chackbay,LA,3/5/2021 14:54,2019-01-01 00:00:00
Avondale,LA,3/5/2021 14:54,2019-01-01 00:00:00
Addis,LA,3/5/2021 14:54,2019-01-01 00:00:00
Carlyss,LA,3/5/2021 14:54,2019-01-01 00:00:00
Grambling,LA,3/5/2021 14:54,2019-01-01 00:00:00
Jackson,LA,3/5/2021 14:54,2019-01-01 00:00:00
Boston,MA,2/5/2021 11:34,2019-01-01 00:00:00
Worcester,MA,2/5/2021 11:34,2019-01-01 00:00:00
Springfield,MA,2/5/2021 11:34,2019-01-01 00:00:00
Cambridge,MA,2/5/2021 11:34,2019-01-01 00:00:00
Lowell,MA,2/5/2021 11:34,2019-01-01 00:00:00
Brockton,MA,2/5/2021 11:34,2019-01-01 00:00:00
New Bedford,MA,2/5/2021 11:34,2019-01-01 00:00:00
Quincy,MA,2/5/2021 11:34,2019-01-01 00:00:00
Lynn,MA,2/5/2021 11:34,2019-01-01 00:00:00
Fall River,MA,2/5/2021 11:34,2019-01-01 00:00:00
Newton,MA,2/5/2021 11:34,2019-01-01 00:00:00
Somerville,MA,2/5/2021 11:34,2019-01-01 00:00:00
Lawrence,MA,2/5/2021 11:34,2019-01-01 00:00:00
Framingham,MA,2/5/2021 11:34,2019-01-01 00:00:00
Haverhill,MA,2/5/2021 11:34,2019-01-01 00:00:00
Waltham,MA,2/5/2021 11:34,2019-01-01 00:00:00
Malden,MA,2/5/2021 11:34,2019-01-01 00:00:00
Plymouth,MA,2/5/2021 11:34,2019-01-01 00:00:00
Brookline,MA,2/5/2021 11:34,2019-01-01 00:00:00
Medford,MA,2/5/2021 11:34,2019-01-01 00:00:00
Taunton,MA,2/5/2021 11:34,2019-01-01 00:00:00
Weymouth,MA,2/5/2021 11:34,2019-01-01 00:00:00
Chicopee,MA,2/5/2021 11:34,2019-01-01 00:00:00
Revere,MA,2/5/2021 11:34,2019-01-01 00:00:00
Peabody,MA,2/5/2021 11:34,2019-01-01 00:00:00
Methuen Town,MA,2/5/2021 11:34,2019-01-01 00:00:00
Baltimore,MD,1/22/2021 5:41,2019-01-01 00:00:00
Columbia,MD,1/22/2021 5:41,2019-01-01 00:00:00
Germantown,MD,1/22/2021 5:41,2019-01-01 00:00:00
Silver Spring,MD,1/22/2021 5:41,2019-01-01 00:00:00
Waldorf,MD,1/22/2021 5:41,2019-01-01 00:00:00
